"","team","season","avg_to_epa","tot_to_epa","fum_lost_rate","ints","fumbles","sacks","tos","sacks_pct","avg_to_forced_epa","tot_to_forced_epa","fum_lost_rate_forced","ints_forced","fumbles_forced","sacks_forced","tos_forced","sacks_forced_pct","net_tos","net_to_epa_tot","net_to_epa_avg"
"768","SF",2007,-2.43629246066665,-202.212274235332,0.590909090909091,18,22,43,83,0.518072289156627,-2.61259762243052,-128.017283499095,0.818181818181818,12,11,26,49,0.530612244897959,34,-74.1949907362365,-0.562083263153307
"769","CAR",2021,-2.59472604578779,-202.388631571448,0.5,21,10,47,78,0.602564102564103,-2.37285233808483,-128.134026256581,0.545454545454545,9,11,34,54,0.62962962962963,24,-74.2546053148672,-0.562534888748994
"770","CIN",2019,-2.66826503672427,-189.446817607423,0.75,16,16,39,71,0.549295774647887,-2.29914314567025,-114.957157283513,0.555555555555556,11,9,30,50,0.6,21,-74.4896603239106,-0.615617027470335
"771","NYJ",2014,-2.38047483734737,-169.013713451663,0.5,15,14,43,71,0.605633802816901,-1.68649135158867,-94.4435156889654,0.428571428571429,6,7,43,56,0.767857142857143,15,-74.5701977626978,-0.587166911517306
"772","TB",2018,-2.64961391730146,-198.721043797609,0.538461538461538,26,13,36,75,0.48,-2.27305528556259,-122.74498542038,0.363636363636364,9,11,34,54,0.62962962962963,21,-75.9760583772291,-0.588961692846737
"773","CAR",2000,-2.26530317984112,-215.203802084907,0.764705882352941,19,17,60,95,0.631578947368421,-2.35081394565429,-138.698022793603,0.65,17,20,22,59,0.372881355932203,36,-76.5057792913036,-0.496790774618855
"774","ARI",2000,-2.59412509450073,-181.588756615051,0.6875,24,16,30,70,0.428571428571429,-2.27760581680878,-104.769867573204,0.769230769230769,10,13,23,46,0.5,24,-76.8188890418471,-0.662231802084889
"775","DET",2020,-2.6933248425146,-164.292815393391,0.75,13,8,40,61,0.655737704918033,-2.12928539886378,-87.3007013534152,0.333333333333333,7,15,19,41,0.463414634146341,20,-76.9921140399756,-0.754824647450741
"776","NYJ",2021,-2.41306991267537,-193.04559301403,0.583333333333333,20,12,48,80,0.6,-2.36799851082532,-116.031927030441,0.416666666666667,7,12,30,49,0.612244897959184,31,-77.013665983589,-0.59700516266348
"777","CHI",2021,-2.67328682842185,-219.209519930591,0.5,20,14,48,82,0.585365853658537,-2.32188837464829,-141.635190853546,0.5,8,12,41,61,0.672131147540984,21,-77.5743290770458,-0.542477825713607
"778","HOU",2005,-2.05683951853545,-172.774519556978,0.470588235294118,13,17,54,84,0.642857142857143,-1.74928537418652,-94.461410206072,0.388888888888889,7,18,30,54,0.555555555555556,30,-78.3131093509056,-0.567486299644244
"779","CLE",2023,-3.07785546998284,-252.384148538593,0.6875,25,16,41,82,0.5,-2.44997385708146,-173.948143852784,0.583333333333333,18,12,41,71,0.577464788732394,11,-78.4360046858086,-0.512653625397442
"780","MIA",2017,-2.59127863328871,-171.024389797055,0.5,21,14,31,66,0.46969696969697,-2.13933054539498,-91.991213451984,0.666666666666667,9,6,28,43,0.651162790697674,23,-79.0331763450708,-0.7250750123401
"781","BAL",2021,-2.20602939832183,-187.512498857355,0.533333333333333,18,15,52,85,0.611764705882353,-2.41056255607556,-108.4753150234,0.75,9,8,28,45,0.622222222222222,40,-79.0371838339553,-0.607978337184272
"782","CAR",2010,-2.6867656227184,-217.62801544019,0.733333333333333,21,15,45,81,0.555555555555556,-2.47303811274462,-138.490134313699,0.538461538461538,17,13,26,56,0.464285714285714,25,-79.1378811264915,-0.577648767346654
"783","HOU",2017,-2.57557267433796,-195.743523249685,0.578947368421053,17,19,40,76,0.526315789473684,-2.42556421401455,-116.427082272698,0.333333333333333,11,12,25,48,0.520833333333333,28,-79.3164409769869,-0.639648717556346
"784","JAX",2013,-2.44125395921712,-192.859062778153,0.5,21,10,48,79,0.607594936708861,-2.36503564505072,-113.521710962435,0.5,11,14,23,48,0.479166666666667,31,-79.3373518157182,-0.62470355760408
"785","LAC",2019,-2.95259621816805,-183.060965526419,0.571428571428571,20,14,29,62,0.467741935483871,-2.35956093531938,-101.461120218733,0.4,11,5,27,43,0.627906976744186,19,-81.599845307686,-0.777141383882724
"786","BUF",2010,-2.86528395959519,-203.435161131259,0.619047619047619,21,21,29,71,0.408450704225352,-2.52704854727259,-121.298330269084,0.5,11,12,25,48,0.520833333333333,23,-82.1368308621744,-0.690225469430037
"787","JAX",2021,-2.82206599249542,-166.50189355723,0.733333333333333,17,15,27,59,0.457627118644068,-1.89564368093237,-83.4083219610245,0.333333333333333,7,6,31,44,0.704545454545455,15,-83.0935715962053,-0.806733704817527
"788","ATL",2000,-2.3609586771479,-210.125322266163,0.6,20,15,54,89,0.606741573033708,-2.37840793210084,-126.055620401344,0.583333333333333,15,12,26,53,0.490566037735849,36,-84.069701864819,-0.592040153977598
"789","DET",2006,-2.44532326436977,-229.860386850758,0.823529411764706,22,17,55,94,0.585106382978723,-2.74172977796723,-145.311678232263,0.823529411764706,12,17,24,53,0.452830188679245,41,-84.5487086184951,-0.575161283119014
"790","DAL",2004,-2.69607683846967,-194.117532369816,0.777777777777778,23,18,31,72,0.430555555555556,-2.10163239792011,-109.284884691845,0.545454545454545,13,11,28,52,0.538461538461538,20,-84.8326476779709,-0.684134255467508
"791","DET",2008,-2.34336416859748,-187.469133487798,0.470588235294118,19,17,44,80,0.55,-2.24520049388305,-101.034022224737,0.647058823529412,4,17,24,45,0.533333333333333,35,-86.4351112630612,-0.69148089010449
"792","LA",2009,-2.63510200155209,-194.997548114855,0.636363636363636,21,11,42,74,0.567567567567568,-2.46368800005142,-108.402272002262,0.692307692307692,8,13,23,44,0.522727272727273,30,-86.5952761125926,-0.733858272140615
"793","TEN",2015,-2.79583078043466,-218.074800873904,0.823529411764706,17,17,44,78,0.564102564102564,-2.50593540045247,-130.308640823528,0.285714285714286,11,7,34,52,0.653846153846154,26,-87.766160050375,-0.675124308079808
"794","CIN",2020,-2.53331568213001,-169.732150702711,0.846153846153846,11,13,43,67,0.641791044776119,-2.33327575713462,-81.6646514997117,0.4,11,10,14,35,0.4,32,-88.0674992029993,-0.863406854931365
"795","IND",2022,-2.68664675862264,-244.48485503466,0.5,20,22,49,91,0.538461538461538,-2.49814007874867,-154.884684882418,0.692307692307692,10,13,39,62,0.629032258064516,29,-89.6001701522425,-0.58562202713884
"796","LV",2009,-2.59317387756731,-189.301693062414,0.722222222222222,18,18,37,73,0.506849315068493,-1.84516963319703,-99.6391601926395,0.454545454545455,8,11,35,54,0.648148148148148,19,-89.6625328697741,-0.706004195824993
"797","CLE",2006,-2.51375330084959,-228.751550377313,0.777777777777778,25,18,48,91,0.527472527472527,-2.56903014161421,-138.727627647168,0.875,18,8,28,54,0.518518518518518,37,-90.0239227301455,-0.620854639518245
"798","DET",2001,-2.27838207282526,-218.724678991225,0.647058823529412,24,17,55,96,0.572916666666667,-2.40438876540318,-127.432604566368,0.444444444444444,16,9,28,53,0.528301886792453,43,-91.2920744248565,-0.612698486072862
"799","CLE",2016,-2.05003834126196,-178.353335689791,0.625,14,16,58,87,0.666666666666667,-2.28556865563595,-86.8516089141662,0.333333333333333,10,6,23,38,0.605263157894737,49,-91.5017267756246,-0.732013814204997
"800","MIA",2019,-2.20163194082602,-189.340346911038,0.428571428571429,18,14,54,86,0.627906976744186,-2.38322436024882,-97.7121987702015,0.3,13,10,19,41,0.463414634146341,45,-91.6281481408361,-0.721481481423906
"801","MIN",2001,-2.50740477103639,-193.070167369802,0.684210526315789,23,19,36,77,0.467532467532468,-2.10207344536747,-100.899525377638,0.461538461538462,8,13,27,48,0.5625,29,-92.1706419921638,-0.73736513593731
"802","NE",2024,-2.32741454381236,-174.556090785927,0.473684210526316,11,19,45,75,0.6,-1.90187719459439,-81.780719367559,0.222222222222222,7,9,27,43,0.627906976744186,32,-92.7753714183684,-0.786231961172613
"803","BUF",2002,-2.41156513933832,-202.571471704419,0.608695652173913,15,23,46,84,0.547619047619048,-2.43471948903793,-109.562377006707,0.7,10,10,25,45,0.555555555555556,39,-93.0090946977121,-0.721000734090791
"804","NE",2023,-2.75683105254351,-209.519159993307,0.666666666666667,21,12,44,76,0.578947368421053,-2.06945735409456,-115.889611829296,0.285714285714286,10,14,33,56,0.589285714285714,20,-93.6295481640111,-0.709314758818266
"805","MIA",2004,-2.74679212483398,-236.224122735723,0.434782608695652,26,23,37,86,0.430232558139535,-2.18192749895925,-139.643359933392,0.529411764705882,15,17,33,64,0.515625,22,-96.5807628023308,-0.643871752015539
"806","DET",2012,-3.48407082662712,-195.107966291119,0.916666666666667,17,12,27,56,0.482142857142857,-1.99413642299092,-97.7126847265552,0.333333333333333,11,9,29,49,0.591836734693878,7,-97.3952815645637,-0.927574110138702
"807","WAS",2014,-2.47220503030626,-215.081837636645,0.523809523809524,18,21,48,87,0.551724137931034,-2.25721712398063,-117.375290446993,0.6,7,15,31,52,0.596153846153846,35,-97.7065471896523,-0.702924799925556
"808","NYJ",2013,-2.67870708674156,-200.903031505617,0.5,22,10,43,75,0.573333333333333,-1.71686792778966,-101.29520773959,0.111111111111111,13,9,37,59,0.627118644067797,16,-99.6078237660273,-0.743341968403189
"809","LV",2006,-2.28756996324947,-242.482416104444,0.882352941176471,24,17,65,106,0.613207547169811,-2.5938471197709,-142.661591587399,0.571428571428571,18,7,30,55,0.545454545454545,51,-99.8208245170444,-0.620005121223878
"810","TEN",2024,-2.48960987662785,-199.168790130228,0.571428571428571,21,14,45,80,0.5625,-2.06548115781052,-99.1430955749047,0.3,11,10,27,48,0.5625,32,-100.025694555323,-0.781450738713463
"811","NO",2005,-2.76376775588829,-198.991278423957,1.1,24,10,38,72,0.527777777777778,-2.58907788191715,-98.3849595128517,0.888888888888889,10,9,19,38,0.5,34,-100.606318911105,-0.914602899191865
"812","DET",2009,-2.70164377891351,-224.236433649822,0.466666666666667,32,15,36,83,0.433734939759036,-2.80934515935904,-123.611187011798,0.529411764705882,9,17,19,44,0.431818181818182,39,-100.625246638024,-0.792324776677352
"813","KC",2012,-2.69708404111508,-186.098798836941,0.6875,20,16,33,69,0.478260869565217,-1.92381572763433,-84.6478920159106,0.272727272727273,7,11,26,44,0.590909090909091,25,-101.45090682103,-0.897795635584337
"814","DEN",2017,-2.73634786408952,-224.380524855341,0.625,22,16,44,82,0.536585365853659,-2.57071723681543,-120.823710130325,0.75,10,8,29,47,0.617021276595745,35,-103.556814725015,-0.802766005620275
"815","ARI",2003,-2.72156039704549,-204.117029778412,0.55,22,20,33,75,0.44,-2.31633087522856,-99.6022276348283,0.6,13,15,16,43,0.372093023255814,32,-104.514802143583,-0.885718662233758
"816","LA",2002,-2.88569431508968,-242.398322467533,0.714285714285714,27,21,36,84,0.428571428571429,-2.12258978080691,-135.845745971642,0.565217391304348,12,23,29,64,0.453125,20,-106.55257649589,-0.719949841188449
"817","LA",2016,-2.76751422747297,-221.401138197837,0.421052631578947,20,19,41,80,0.5125,-2.39019206534115,-114.729219136375,0.727272727272727,10,11,27,48,0.5625,32,-106.671919061462,-0.833374367667672
"818","SF",2004,-2.86126641214228,-228.901312971382,0.681818181818182,21,22,37,80,0.4625,-2.59736144804122,-119.478626609896,0.6,9,15,22,46,0.478260869565217,34,-109.422686361486,-0.868434018741951
"819","HOU",2013,-2.78854288917488,-203.563630909767,0.411764705882353,22,17,34,73,0.465753424657534,-2.01556203040153,-90.7002913680691,0.5,7,8,30,45,0.666666666666667,28,-112.863339541698,-0.956468979166928
"820","LA",2004,-2.39687734791782,-237.290857443864,0.64,24,25,51,99,0.515151515151515,-2.24113139818867,-123.262226900377,0.5,7,14,34,55,0.618181818181818,44,-114.028630543487,-0.740445652879788
"821","CAR",2023,-2.40852609922007,-204.724718433706,0.588235294117647,10,17,58,85,0.682352941176471,-2.30469244284426,-89.8830052709263,0.4,8,5,26,39,0.666666666666667,46,-114.841713162779,-0.926142848086931
"822","CLE",2017,-2.65342384722109,-222.887603166571,0.769230769230769,28,13,43,84,0.511904761904762,-2.0857763544853,-106.37459407875,0.428571428571429,7,14,30,51,0.588235294117647,33,-116.513009087821,-0.863059326576453
"823","SF",2008,-2.43497202154544,-209.407593852908,0.44,19,25,42,86,0.488372093023256,-1.84510340014376,-92.2551700071878,0.444444444444444,12,9,29,50,0.58,36,-117.15242384572,-0.861414881218531
"824","DAL",2015,-3.12641491311345,-203.216969352374,0.615384615384615,22,13,30,65,0.461538461538462,-2.08081507989937,-85.3134182758742,0.2,8,5,28,41,0.682926829268293,24,-117.9035510765,-1.11229765166509
"825","LV",2018,-2.7336965387455,-191.358757712185,0.823529411764706,10,17,43,70,0.614285714285714,-2.40109584848559,-72.0328754545677,0.4,14,5,11,30,0.366666666666667,40,-119.325882257617,-1.19325882257617
"826","WAS",2023,-2.57017071053989,-249.306558922369,0.642857142857143,21,14,62,97,0.639175257731959,-2.16306413974752,-118.968527686114,0.7,8,10,37,55,0.672727272727273,42,-130.338031236255,-0.857487047606943
"827","PHI",2012,-2.78628490523905,-214.543937703407,0.652173913043478,15,23,39,77,0.506493506493506,-2.01955986481727,-80.7823945926908,0.444444444444444,8,9,23,40,0.575,37,-133.761543110716,-1.14326105222834
"828","CLE",2024,-2.60237388774667,-247.225519335934,0.533333333333333,23,15,57,95,0.6,-2.07601344923986,-105.876685911233,0.636363636363636,4,11,36,51,0.705882352941177,44,-141.348833424701,-0.968142694689732
"829","SF",2018,-2.89667929436817,-228.837664255086,0.588235294117647,20,17,42,79,0.531645569620253,-1.75474057251231,-77.2085851905415,0.444444444444444,2,9,33,44,0.75,35,-151.629079064544,-1.23275674036215
